Image Path,Caption
./data/CUB-200-Painting/084.Red_legged_Kittiwake/Red_legged_Kittiwake_4.jpg,a painting of a seagull sitting on a ledge
./data/CUB-200-Painting/084.Red_legged_Kittiwake/Red_legged_Kittiwake_5.jpg,a painting of a seagull sitting on a rock
./data/CUB-200-Painting/084.Red_legged_Kittiwake/Red_legged_Kittiwake_6.jpg,a painting of a seagull with a green background
./data/CUB-200-Painting/084.Red_legged_Kittiwake/Red_legged_Kittiwake_7.jpg,a painting of a seagull flying in the air
./data/CUB-200-Painting/084.Red_legged_Kittiwake/Red_legged_Kittiwake_8.jpg,a painting of a bird with a red beak
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_0.jpg,a painting of a bird sitting on the ground
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_1.jpg,a painting of a bird sitting on a rock with flowers
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_10.jpg,"a painting of a bird with the words, horned lark"
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_11.jpg,a painting of a bird with a yellow beak
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_12.jpg,a painting of a bird with a beak
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_13.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_14.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_15.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_16.jpg,a painting of a bird with a yellow head and black body
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_17.jpg,a painting of a bird sitting on the grass
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_18.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_19.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_2.jpg,a painting of a bird sitting on the ground
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_3.jpg,a painting of a bird on a rock
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_4.jpg,a painting of a bird with a white background
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_5.jpg,a painting of a bird with a yellow head
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_6.jpg,a painting of a bird with a yellow head
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_7.jpg,a painting of a bird in the grass
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_8.jpg,a painting of four birds sitting on a branch
./data/CUB-200-Painting/085.Horned_Lark/Horned_Lark_9.jpg,a painting of a bird with a black head and white body
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_1.jpg,a painting of a duck swimming in the ocean
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_2.jpg,a painting of a loon swimming in the water
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_3.jpg,a painting of three loon ducks on the shore
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_4.jpg,a painting of a loon swimming in the water
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_5.jpg,a painting of a loon on a white background
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_6.jpg,a painting of a loon with a black and white background
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_7.jpg,a painting of a duck swimming in the water
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_8.jpg,a painting of two loon birds with a white background
./data/CUB-200-Painting/086.Pacific_Loon/Pacific_Loon_9.jpg,a painting of four loon ducks floating in the water
./data/CUB-200-Painting/087.Mallard/Mallard_0.jpg,a painting of a duck on a white background
./data/CUB-200-Painting/087.Mallard/Mallard_1.jpg,a painting of a mallard duck flying in the air
./data/CUB-200-Painting/087.Mallard/Mallard_10.jpg,a painting of a mallard duck flying in the air
./data/CUB-200-Painting/087.Mallard/Mallard_11.jpg,a painting of a duck on a white background
./data/CUB-200-Painting/087.Mallard/Mallard_12.jpg,a painting of a duck with purple and green feathers
./data/CUB-200-Painting/087.Mallard/Mallard_2.jpg,a painting of a duck with a white background
./data/CUB-200-Painting/087.Mallard/Mallard_3.jpg,a painting of a mallard duck flying in the air
./data/CUB-200-Painting/087.Mallard/Mallard_4.jpg,a painting of a duck on a white background
./data/CUB-200-Painting/087.Mallard/Mallard_5.jpg,a painting of a duck on a white background
./data/CUB-200-Painting/087.Mallard/Mallard_6.jpg,a painting of a flying duck
./data/CUB-200-Painting/087.Mallard/Mallard_7.jpg,a painting of two ducks standing on a rock
./data/CUB-200-Painting/087.Mallard/Mallard_8.jpg,a painting of a duck on a transparent background
./data/CUB-200-Painting/087.Mallard/Mallard_9.jpg,a painting of a duck on a pond
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_0.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_1.jpg,a painting of a bird sitting on a post
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_10.jpg,a painting of a yellow and black bird sitting on a branch with pink flowers
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_11.jpg,a painting of a bird with a yellow beak
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_13.jpg,a painting of a yellow bird with a black head
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_14.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_15.jpg,a painting of a bird perched on a barbed wire fence
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_16.jpg,a painting of a bird taking off from a plant
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_17.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_18.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_19.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_2.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_20.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_21.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_22.jpg,a painting of a bird perched on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_23.jpg,a painting of a bird with yellow beak and yellow eyes
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_24.jpg,a painting of a bird with the title how to draw a western meadow walker by step
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_25.jpg,a painting of a yellow bird on a map of kansas
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_26.jpg,a painting of a yellow bird with black and white feathers
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_27.jpg,a painting of a yellow bird perched on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_3.jpg,a painting of a bird on a post
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_4.jpg,a painting of a yellow bird on a barbed wire fence
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_5.jpg,a painting of a bird with yellow and black feathers
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_6.jpg,a painting of a yellow bird perched on a tree stump
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_7.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_8.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/088.Western_Meadowlark/Western_Meadowlark_9.jpg,a painting of a bird sitting on a stick
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_0.jpg,a painting of two ducks on a plate
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_1.jpg,a painting of two ducks on the water
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_10.jpg,a painting of a hooded duck on the water
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_11.jpg,a painting of a duck and a bird on a table
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_12.jpg,a painting of a duck with a green head
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_13.jpg,a painting of a duck on a pond
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_14.jpg,a painting of a duck with a white beak
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_15.jpg,a painting of a duck with a bird on its head
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_16.jpg,a painting of two ducks sitting on a rock
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_17.jpg,a painting of two birds on a rock
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_18.jpg,a painting of a duck in the water at sunset
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_19.jpg,a painting of a duck with its mouth open
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_2.jpg,a painting of a duck on the water
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_20.jpg,a painting of a duck with a white beak
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_21.jpg,a painting of a duck on a pond canvas print
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_22.jpg,a painting of a duck with a black and white background
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_23.jpg,a painting of a duck on water with yellow background
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_24.jpg,a painting of a duck on a wall
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_25.jpg,a painting of two ducks sitting on a branch
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_3.jpg,a painting of a hooded duck on a white background
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_4.jpg,a painting of two ducks standing next to each other
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_5.jpg,a painting of a wood duck flying in the air
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_7.jpg,a painting of a duck in the water
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_8.jpg,a painting of a duck on a page with a drawing of a bird
./data/CUB-200-Painting/089.Hooded_Merganser/Hooded_Merganser_9.jpg,a painting of a duck on a wooden easel
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_0.jpg,a painting of two ducks in the water with flowers
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_1.jpg,a painting of a duck with a mohawk
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_10.jpg,a painting of a duck sitting on a rock
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_11.jpg,a painting of a duck swimming in the water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_12.jpg,a painting of a duck on a piece of paper
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_13.jpg,a painting of a duck with a white background
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_14.jpg,a painting of a duck in the water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_15.jpg,a painting of a duck with a red beak
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_16.jpg,a painting of a duck and a duck on a branch
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_17.jpg,a painting of two birds flying over water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_18.jpg,a painting of two ducks sitting on a rock
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_19.jpg,a painting of a duck swimming in the water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_2.jpg,a painting of a duck on a rock
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_20.jpg,a painting of a bird on a rock in the water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_21.jpg,a painting of a duck swimming in the water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_3.jpg,a painting of a bird with a red beak
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_4.jpg,a painting of a duck swimming in the water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_5.jpg,a painting of a duck with a long beak and a long neck
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_6.jpg,a painting of two ducks swimming in the water
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_7.jpg,a painting of a duck with a long neck
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_8.jpg,a painting of a duck on rocks
./data/CUB-200-Painting/090.Red_breasted_Merganser/Red_breasted_Merganser_9.jpg,a painting of a duck with a mohawk
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_0.jpg,a painting of a bird sitting on a fence
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_10.jpg,a painting of a bird on a beige background
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_11.jpg,a painting of a bird perched on a barbed wire
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_2.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_5.jpg,a painting of a bird with a quote by person
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_6.jpg,a painting of a bird sitting on a rock
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_7.jpg,a painting of a bird with its wings spread
./data/CUB-200-Painting/091.Mockingbird/Mockingbird_8.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_0.jpg,a painting of a bird flying over a crescent moon
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_1.jpg,a painting of an owl flying over a lantern
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_2.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_3.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_4.jpg,a painting of a bird sitting on the ground
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_8.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/092.Nighthawk/Nighthawk_9.jpg,a painting of a bird sitting on a post
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_0.jpg,a painting of a bird flying over a field
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_1.jpg,a painting of a bird with parts labeled
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_10.jpg,a painting of a white and black bird on a wooden post
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_11.jpg,a painting of a gray and white bird
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_14.jpg,a painting of a bird on a tree branch
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_15.jpg,a painting of a bird with a black beak
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_16.jpg,a painting of a bird with a black and white drawing
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_3.jpg,a painting of a bird with a black and white head
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_4.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_5.jpg,a painting of a bird with a black beak
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_6.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_8.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/093.Clark_Nutcracker/Clark_Nutcracker_9.jpg,a painting of three birds eating from a nest
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_0.jpg,"a painting of three birds with the words male, female and male"
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_10.jpg,a painting of a white - naped sapsucker bird
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_11.jpg,a painting of a bird on a tree trunk
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_12.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_14.jpg,a painting of a white bird sitting on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_15.jpg,a painting of a white - naped sapsucker
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_16.jpg,a painting of a white - breasted nuthatch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_17.jpg,a painting of a blue and white bird on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_18.jpg,a painting of a bird perched on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_19.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_2.jpg,"a painting of a bird with the words, the nuthatch"
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_20.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_21.jpg,a painting of a nuthatch eating a worm
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_22.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_23.jpg,a painting of a bird on a tree branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_24.jpg,a painting of a bird on a tree
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_25.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_27.jpg,a painting of a white - breasted nuthatch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_28.jpg,a painting of a white - naped nuthatch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_29.jpg,a painting of a white - naped bird on a tree
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_3.jpg,a painting of a white - winged nuthatch on a tree
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_5.jpg,a painting of a bird with a white background
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_6.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_8.jpg,a painting of a white nuthatch on a tree
./data/CUB-200-Painting/094.White_breasted_Nuthatch/White_breasted_Nuthatch_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_0.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_1.jpg,a painting of a baltimore oriole bird on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_10.jpg,a painting of an orange bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_11.jpg,a painting of an orange and black bird on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_12.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_13.jpg,a painting of a bird with orange and yellow feathers
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_14.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_15.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_16.jpg,a painting of baltimore orioles with the parts labeled
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_17.jpg,a painting of an orange and black bird on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_18.jpg,a painting of an orange bird sitting on a nest with flowers
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_19.jpg,a painting of a bird sitting on a stump
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_2.jpg,a painting of a baltimore oriole bird on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_20.jpg,a painting of an orange and black bird perched on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_21.jpg,a painting of three birds with the words baltimore oriole
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_22.jpg,a painting of a person bird on a branch with fruit
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_23.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_24.jpg,a painting of a baltimore oriole bird on a white background
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_25.jpg,a painting of an orange and black bird on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_26.jpg,a painting of an orange and black bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_27.jpg,a painting of an orange and black bird on a piece of paper
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_28.jpg,a painting of an orange and black bird on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_29.jpg,a painting of a baltimore orioles bird
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_30.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_31.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_32.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_4.jpg,a painting of a bird on an orange
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_7.jpg,a painting of a baltimore oriole on a branch
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_8.jpg,a painting of a black and yellow bird
./data/CUB-200-Painting/095.Baltimore_Oriole/Baltimore_Oriole_9.jpg,a painting of an orange and black bird
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_0.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_1.jpg,a painting of a yellow bird on a red bird feeder
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_10.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_11.jpg,a painting of a bird with a black and yellow beak
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_12.jpg,a painting of a yellow bird with black beak
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_13.jpg,a painting of a yellow bird and a bird nest
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_14.jpg,a painting of two birds sitting on a tree branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_15.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_17.jpg,a painting of a yellow and black bird
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_18.jpg,a painting of two birds perched on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_19.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_20.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_21.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_3.jpg,a painting of a yellow bird flying
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_4.jpg,a painting of a bird with orange and black feathers
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_6.jpg,a painting of a bird with orange and black feathers
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_7.jpg,a painting of a yellow bird on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_8.jpg,a painting of a yellow bird sitting on a branch
./data/CUB-200-Painting/096.Hooded_Oriole/Hooded_Oriole_9.jpg,a painting of a bird with orange and black feathers
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_10.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_11.jpg,a painting of a bird and a bird feeder
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_12.jpg,a painting of an orange and black bird sitting on a branch
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_14.jpg,a painting of a bird with orange and black feathers
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_2.jpg,a painting of a bird with red and black feathers
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_3.jpg,a painting of two birds sitting on a branch
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_4.jpg,a painting of birds in a nest with leaves
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_5.jpg,a painting of a bird with a black and white head
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/097.Orchard_Oriole/Orchard_Oriole_9.jpg,a painting of a black and orange bird
